SMILES,pIC50,mol,num_atoms,logP,formula
Clc1cc(Oc2ccccc2)c(Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deaab0>,17,6.092500000000001,C12H6Cl4O
O=C1c2ccc(Cl)cc2OCN1CCO[N+](=O)[O-],0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771deab20>,18,1.3403999999999998,C10H9ClN2O5
O=C1c2cc(Cl)ccc2OCN1CCO[N+](=O)[O-],0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771deab90>,18,1.3403999999999998,C10H9ClN2O5
O=c1cc(-c2ccccc2)oc2ccc(Cl)cc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deac00>,18,4.113400000000001,C15H9ClO2
O=c1cc(-c2ccccc2Cl)oc2ccc(Cl)cc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deac70>,19,4.766800000000002,C15H8Cl2O2
O=C1CCC(=O)N1c1cccc(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deace0>,15,2.6468000000000007,C10H7Cl2NO2
Clc1cccc(Oc2c(Cl)cc(Cl)cc2Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dead50>,17,6.092500000000001,C12H6Cl4O
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)cc(Cl)c1O2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deadc0>,19,6.8516,C12H3Cl5O2
Clc1ccc(C=NOCCc2nc(-c3ccccc3)n[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deae30>,23,3.718300000000002,C17H15ClN4O
Clc1ccc(C=NOCCc2nnc(-c3ccccc3)o2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deaea0>,23,3.9832000000000023,C17H14ClN3O2
Clc1ccc(CNc2ncnc3nc[nH]c23)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deaf10>,18,2.6183999999999994,C12H10ClN5
O=C1N=C(N2CCOCC2)CN1Cc1cccc(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deaf80>,20,2.0062999999999995,C14H16ClN3O2
Clc1cccc(CNc2[nH]cnc3ncnc2-3)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deaff0>,18,2.5699999999999994,C12H10ClN5
Cn1ccnc1CC1COc2ccccc2O1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb060>,17,1.8026,C13H14N2O2
Cn1c2c(c3cc(Cl)ccc31)CCNC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb0d0>,15,2.4773999999999994,C12H13ClN2
Cn1c2c(c3cc([N+](=O)[O-])ccc31)CCNC2,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb140>,17,1.7321999999999995,C12H13N3O2
Cn1cc(-c2ccc(Cl)cc2)c(N2CCOCC2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb1b0>,19,3.182100000000001,C15H17ClN2O
Cn1nc(C(F)(F)F)n(-c2ccccc2)c1=S,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb220>,17,2.9590900000000016,C10H8F3N3S
O=C(NCC(F)(F)F)NS(=O)(=O)c1cnccc1NC1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb290>,26,2.766500000000001,C15H21F3N4O3S
O=C(NCC(F)(F)F)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb300>,27,3.156600000000002,C16H23F3N4O3S
FC(F)(F)c1ccccc1CNc1[nH]cnc2ncnc1-2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb370>,21,2.9354,C13H10F3N5
O=C1c2ccc(C(F)(F)F)cc2OCN1CCO[N+](=O)[O-],0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb3e0>,21,1.7057999999999998,C11H9F3N2O5
O=C1c2ccccc2-c2nnc(C(F)(F)F)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb450>,18,2.7068000000000003,C12H5F3N2O
FC(F)(F)c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb4c0>,21,2.9354,C13H10F3N5
FC(F)(F)c1cccc(CNc2[nH]cnc3ncnc2-3)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb530>,21,2.9354,C13H10F3N5
O=C1CN=C(c2ccc(F)cc2)c2ccccc2N1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb5a0>,19,2.6152000000000006,C15H11FN2O
O=C1C=C(N2CCCC2)C(=O)N1c1ccc(F)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb610>,19,1.6786,C14H13FN2O2
O=C1C=C(N2CCCCC2)C(=O)N1c1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb680>,20,2.0687,C15H15FN2O2
O=C1C=C(N2CCOCC2)C(=O)N1c1ccc(F)cc1,0.12,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb6f0>,20,0.9149999999999996,C14H13FN2O3
O=C1C=C(N2CCOCC2)CN1c1ccc(F)c(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb760>,20,2.0418,C14H14ClFN2O2
Fc1ccccc1CNc1[nH]cnc2ncnc1-2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb7d0>,18,2.0557,C12H10FN5
O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2Cl)cc1F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb840>,18,2.0308,C11H7Cl2FN2O2
Fc1ccc(CNc2[nH]cnc3ncnc2-3)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb8b0>,18,2.0557,C12H10FN5
Fc1cccc(CNc2ncnc3nc[nH]c23)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb920>,18,2.1041,C12H10FN5
O=C(Nc1ccccc1)c1ccccc1I,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deb990>,16,3.5435000000000016,C13H10INO
O=C1N=C(N2CCOCC2)CN1Cc1ccc(I)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deba00>,20,1.9575,C14H16IN3O2
N#Cc1cccc(Cc2ncccn2)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771deba70>,15,1.93908,C12H9N3
N#Cc1cccc(Cn2cccn2)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771debae0>,14,1.80308,C11H9N3
N#Cc1cccc(Cn2ccnc2)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771debb50>,14,1.80308,C11H9N3
N#Cc1cccc(Cn2cnc3ccccc32)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771debbc0>,18,2.9562800000000014,C15H11N3
c1ccc(Nc2ncnc3nc[nH]c23)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771debc30>,16,2.0965,C11H9N5
NC(N)=Nc1nc(-c2ccc(N)cc2)cs1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771debca0>,16,1.2972,C10H11N5S
NC(=O)C(CCCN1CC2CCC(CC2)C1)(c1ccccc1)c1ccccn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771debd10>,28,3.755200000000003,C24H31N3O
NC(=O)C(CCN1CCCCC1)c1ccccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771debd80>,19,2.7849000000000004,C15H21ClN2O
NC(=O)C(CCN1CC2CCC(CC2)C1)(c1ccccc1)c1ccccn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771debdf0>,27,3.3651000000000018,C23H29N3O
NC(=O)Cc1c[nH]c2ccccc12,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771debe60>,13,1.1956999999999998,C10H10N2O
NC(=O)Cc1ccc(O)cc1,0.38,<rdkit.Chem.rdchem.Mol object at 0x7ff771debed0>,11,0.4199999999999999,C8H9NO2
NC(=O)c1[nH]cc(-c2ccc(Cl)cc2)c1N1CCOCC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771debf40>,21,2.2706,C15H16ClN3O2
NC(=O)c1cccc(Cc2ncccn2)c1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec040>,16,1.1663,C12H11N3O
NC(=O)c1cccc(Cn2cccn2)c1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec0b0>,15,1.0303000000000002,C11H11N3O
NC(=O)c1cccc(Cn2ccnc2)c1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec120>,15,1.0303,C11H11N3O
NC(=O)c1cc(OCCNCC(O)CON=C(C2CC2)C2CC2)ccc1O,0.1,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec190>,27,1.013,C19H27N3O5
NC(=O)c1cccc(Cn2cnc3ccccc32)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec200>,19,2.1835000000000004,C15H13N3O
NC(=S)NN=C(c1cccc([N+](=O)[O-])c1)c1ccccn1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec270>,21,1.5754,C13H11N5O2S
NC(=S)NN=C(c1ccccc1)c1ccccn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec2e0>,18,1.6672,C13H12N4S
NC(=S)NN=C(c1ccccn1)c1ccccn1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec350>,18,1.0622,C12H11N5S
Nc1ccc(CNC(=O)C2CCCN2C(=O)C(N)C(C2CCCCC2)C2CCCCC2)cn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec3c0>,33,3.375100000000001,C26H41N5O2
NC(Cc1c[nH]c2ccccc12)C(=O)N1CCCC1C(=O)O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec430>,22,1.1133,C16H19N3O3
NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec4a0>,43,3.539900000000001,C33H32N6O4
NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec510>,27,1.5554,C20H21N3O4
NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec580>,26,1.8498,C20H21N3O3
NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec5f0>,23,-0.6452999999999993,C15H18N4O4
NC(=O)C(N)Cc1c[nH]c2ccccc12,0.3,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec660>,15,0.5230000000000001,C11H13N3O
NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0.22,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec6d0>,38,0.6626000000000023,C27H31N5O6
NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)O,0.46,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec740>,20,0.3375999999999996,C14H18N2O4
NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,0.65,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec7b0>,28,0.1903000000000005,C20H23N3O5
NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec820>,21,-1.420999999999999,C13H17N3O5
NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec890>,26,1.2504999999999995,C20H22N4O2
NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec900>,26,1.8497999999999992,C20H21N3O3
NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec970>,24,1.0740999999999998,C18H20N2O4
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dec9e0>,45,2.8235,C36H38N4O5
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771deca50>,38,1.2122000000000022,C29H32N4O5
NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771decac0>,31,-0.3990999999999965,C22H26N4O5
NC(Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1)C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771decb30>,24,3.1773000000000016,C17H17I2NO4
NC1=NC(C2OCCc3ccccc32)CS1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771decba0>,16,1.7305,C12H14N2OS
NC1=NCC(CN2CC=CCC2)O1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771decc10>,13,-0.0382000000000004,C9H15N3O
NC1=NCC(CN2CCOCC2)O1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771decc80>,13,-0.9678999999999996,C8H15N3O2
NC1=NCC(COc2cccc(Cl)c2)O1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771deccf0>,15,1.4323,C10H11ClN2O2
NC1=NCC(COc2cccc(C(F)(F)F)c2)O1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771decd60>,18,1.7977,C11H11F3N2O2
NC1=NCC(COc2ccccc2[N+](=O)[O-])O1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7ff771decdd0>,17,0.6870999999999996,C10H11N3O4
NC1=NCC(CN2CCC(C(=O)c3ccccc3)CC2)O1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771dece40>,21,1.2947999999999993,C16H21N3O2
NC1=NCC(CN2CCC(Cc3ccccc3)CC2)O1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771deceb0>,20,1.6545999999999992,C16H23N3O
NC1=NCC(CN2CCC(c3ccccc3)CC2)O1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771decf20>,19,1.5794999999999992,C15H21N3O
NC1=NCC(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)O1,0.37,<rdkit.Chem.rdchem.Mol object at 0x7ff771decf90>,22,0.4302999999999997,C14H19N5O3
NC1=NCC(CN2CCN(c3ccccc3F)CC2)O1,0.22,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded000>,20,0.6611999999999993,C14H19FN4O
NC1=NCC(COc2ccc(-c3ccccc3)cc2)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded070>,20,2.445900000000001,C16H16N2O2
NC1=NCC(COc2ccccc2Cc2ccccc2)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded0e0>,21,2.369700000000001,C17H18N2O2
NCC(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded150>,19,-0.3607999999999993,C13H16N4O2
NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.65,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded1c0>,28,0.1903000000000012,C20H23N3O5
NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,0.33,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded230>,27,0.4847000000000009,C20H23N3O4
NCCCOC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded2a0>,25,1.9192,C18H21NO6
NS(=O)(=O)c1cc(S(=O)(=O)c2ccccc2CNCc2ccccn2)cs1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded310>,27,1.9131,C17H17N3O4S3
NS(=O)(=O)c1ccncn1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded380>,10,-0.8760000000000001,C4H5N3O2S
NS(=O)(=O)c1ncncc1-c1ccccc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded3f0>,16,0.791,C10H9N3O2S
NS(=O)(=O)c1ccc(Cn2cnc3ccccc32)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded460>,20,1.7319999999999995,C14H13N3O2S
Nc1ccc(S(=O)(=O)Nc2cc(Br)cc3[nH]ccc23)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded4d0>,21,3.313400000000001,C14H12BrN3O2S
Nc1ccc(S(=O)(=O)Nc2cccc3[nH]ccc23)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded540>,20,2.5509000000000004,C14H13N3O2S
Nc1nc(N)[nH]c(=O)n1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded5b0>,9,-1.6707000000000003,C3H5N5O
Nc1nc(N)nc(-c2ccc(SC(F)(F)F)cc2)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded620>,19,2.3149,C10H8F3N5S
Nc1nnnn1-c1c(Cl)cccc1Cl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded690>,14,1.5512999999999997,C7H5Cl2N5
Nc1nnnn1-c1cc(Cl)c(Cl)cc1Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded700>,15,2.2047,C7H4Cl3N5
Nc1nnnn1-c1cc(Cl)ccc1Cl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded770>,14,1.5512999999999997,C7H5Cl2N5
Nc1nnnn1-c1ccc(Br)cc1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded7e0>,13,1.0069999999999997,C7H6BrN5
Nc1nnnn1-c1ccc(Cl)c(Cl)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded850>,14,1.5512999999999997,C7H5Cl2N5
Nc1nnnn1-c1ccc(Cl)cc1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded8c0>,13,0.8978999999999995,C7H6ClN5
Nc1nnnn1-c1ccc(Cl)cc1Cl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded930>,14,1.5512999999999997,C7H5Cl2N5
Nc1nnnn1-c1ccc(F)cc1,0.41,<rdkit.Chem.rdchem.Mol object at 0x7ff771ded9a0>,13,0.3835999999999995,C7H6FN5
Nc1nnnn1-c1ccc(O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771deda10>,13,-0.0499000000000005,C7H7N5O
Nc1nnnn1-c1ccc([N+](=O)[O-])cc1,0.7,<rdkit.Chem.rdchem.Mol object at 0x7ff771deda80>,15,0.1526999999999996,C7H6N6O2
Nc1nnnn1-c1cccc(Cl)c1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedaf0>,13,0.8978999999999994,C7H6ClN5
Nc1nnnn1-c1cccc(F)c1,0.41,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedb60>,13,0.3835999999999994,C7H6FN5
Nc1nnnn1-c1cccc(O)c1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedbd0>,13,-0.0499000000000006,C7H7N5O
Nc1nnnn1-c1cccc([N+](=O)[O-])c1,0.7,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedc40>,15,0.1526999999999992,C7H6N6O2
Nc1nnnn1-c1cccc2ccccc12,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedcb0>,16,1.3976999999999993,C11H9N5
Nc1nnnn1-c1ccccc1Cl,0.13,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedd20>,13,0.8978999999999994,C7H6ClN5
Nc1nnnn1-c1ccc2ccccc2c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedd90>,16,1.3976999999999995,C11H9N5
Nc1c(-c2ccccc2)c(=O)[nH]c2cc(Cl)ccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dede00>,19,3.4307000000000007,C15H11ClN2O
Nc1nc(O)nc(Nc2ccccc2)n1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7ff771dede70>,15,0.9029999999999998,C9H9N5O
Nc1ccc2cc3ccccc3nc2c1CO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedee0>,17,2.462500000000001,C14H12N2O
Nc1cccc(Cn2cnc3ccccc32)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedf50>,17,2.666800000000001,C14H13N3
Nc1ccc(CNC(=O)C2CCCN2C(=O)C(Cc2ccc(Cl)c(Cl)c2)NS(=O)(=O)Cc2ccccc2)cn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dedfc0>,39,3.3087000000000018,C27H29Cl2N5O4S
O=C(CCCN=C=S)c1cccnc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee030>,14,2.1472999999999995,C10H10N2OS
O=C(Cc1ccccc1)Nc1[nH]cnc2ncnc1-2,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee0a0>,19,1.4856999999999996,C13H11N5O
O=C(NC1CCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee110>,26,3.1468000000000016,C18H28N4O3S
O=C(NC1CCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee180>,27,3.536900000000002,C19H30N4O3S
O=C(NC1CCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee1f0>,28,3.927000000000003,C20H32N4O3S
O=C(NC1CCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee260>,27,3.536900000000002,C19H30N4O3S
O=C(NC1CCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee2d0>,28,3.927000000000003,C20H32N4O3S
O=C(NC1CCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee340>,29,4.317100000000004,C21H34N4O3S
O=C(NC1CCCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee3b0>,28,3.927000000000003,C20H32N4O3S
O=C(NC1CCCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee420>,29,4.317100000000004,C21H34N4O3S
O=C(NCCCCCOCCCN1CCOCC1)NC12CC3CC(CC(C3)C1)C2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee490>,29,3.163600000000001,C23H41N3O3
O=C(NS(=O)(=O)c1cnccc1NC1CCCCCC1)N1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee500>,26,3.100500000000002,C18H28N4O3S
O=C(NS(=O)(=O)c1cnccc1NC1CCCCCC1)N1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee570>,27,3.4906000000000024,C19H30N4O3S
O=C(NS(=O)(=O)c1cnccc1NC1CCCCCCC1)N1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee5e0>,27,3.4906000000000024,C19H30N4O3S
O=C(Nc1ncnc2nc[nH]c12)c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee650>,18,1.6052,C12H9N5O
O=C(c1ccccc1)c1ccnnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee6c0>,14,1.7075999999999996,C11H8N2O
O=C1CCCc2nnc(-c3ccccc3)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee730>,17,2.662600000000001,C14H12N2O
O=C1c2cc([N+](=O)[O-])ccc2OCN1CCO[N+](=O)[O-],0.25,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee7a0>,20,0.5952,C10H9N3O7
O=C1N=C(N2CCOCC2)CN1Cc1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee810>,19,1.3528999999999998,C14H17N3O2
O=C1N=C(N2CCOCC2)CN1c1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee880>,18,1.3573,C13H15N3O2
O=C1Oc2ccccc2CN1CCO[N+](=O)[O-],0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee8f0>,17,1.2092999999999998,C10H10N2O5
O=C1c2ccccc2-c2nnc(-c3ccccc3[N+](=O)[O-])cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee960>,23,3.263200000000002,C17H9N3O3
O=C1c2ccccc2-c2nnccc21,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771dee9d0>,14,1.688,C11H6N2O
O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)N1,0.47,<rdkit.Chem.rdchem.Mol object at 0x7ff771deea40>,18,0.3249999999999998,C13H13N3O2
O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1c[nH]c2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deeab0>,28,2.4175999999999997,C22H20N4O2
O=C1c2ccccc2-c2nncc(-c3ccccc3)c21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deeb20>,20,3.3550000000000013,C17H10N2O
O=C1Nc2ccc3cc4ccccc4nc3c2CO1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deeb90>,19,3.4501000000000017,C15H10N2O2
O=Cc1ccc2ccc3cccc4ccc1c2c34,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deec00>,18,4.396500000000002,C17H10O
O=[N+]([O-])OC1CCCC(O[N+](=O)[O-])C1,0.19,<rdkit.Chem.rdchem.Mol object at 0x7ff771deec70>,14,0.7141999999999998,C6H10N2O6
O=[N+]([O-])OC1CCCCC1O[N+](=O)[O-],0.19,<rdkit.Chem.rdchem.Mol object at 0x7ff771deece0>,14,0.7142,C6H10N2O6
O=[N+]([O-])OC1CCCCCC1O[N+](=O)[O-],0.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771deed50>,15,1.1042999999999998,C7H12N2O6
O=[N+]([O-])OCCCCCCCCCCO[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771deedc0>,18,2.5238000000000005,C10H20N2O6
O=[N+]([O-])OCCCCCCCCO[N+](=O)[O-],0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771deee30>,16,1.7435999999999998,C8H16N2O6
O=[N+]([O-])OCCCCCCCO[N+](=O)[O-],0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771deeea0>,15,1.3535,C7H14N2O6
